Oil|ɔɪl|—n.|1 any of various viscous, usu. Inflammable liquids insoluble in water (cooking oil; drill for oil). 2 petroleum. 3 (in comb.) Using oil as fuel (oil-heater). 4 a (usu. In pl.) = *oil-paint. B picture painted in oil-paints. —v. 1 apply oil to; lubricate. 2 impregnate or treat with oil (oiled silk).  oil the wheels help make things go smoothly. [latin oleum olive oil]
Ok-(also||okay)|colloq. —adj. (often as int.) All right; satisfactory. —adv. Well, satisfactorily. —n. (pl. Oks) approval, sanction. —v. (ok's, ok'd, ok'ing) approve, sanction. [originally us: probably abbreviation of orl (or oll) korrect, jocular form of ‘all correct’]
Old|oʊld|adj. (older, oldest)|1 a advanced in age; far on in the natural period of existence. B not young or near its beginning. 2 made long ago. 3 long in use. 4 worn, dilapidated, or shabby from the passage of time. 5 having the characteristics of age (child has an old face). 6 practised, inveterate (old offender). 7 belonging to the past; lingering on; former (old times; old memories; our old house). 8 dating from far back; long established or known; ancient, primeval (an old family; old friends; old as the hills). 9 (appended to a period of time) of age (is four years old; four-year-old boy; a four-year-old). 10 (of a language) as used in former or earliest times. 11 colloq. As a term of affection or casual reference (good old charlie; old thing).  oldish adj. Oldness n. [old english]
Old-fashioned|ˌoʊldˈfæʃ·ənd|adj.|Showing or favouring the tastes of former times.
Once|wʌns|—adv.|1 on one occasion only. 2 at some point or period in the past. 3 ever or at all (if you once forget it). 4 multiplied by one. —conj. As soon as. —n. One time or occasion (just the once).  all at once 1 suddenly. 2 all together. At once 1 immediately. 2 simultaneously. For once on this (or that) occasion, even if at no other. Once again (or more) another time. Once and for all (or once for all) in a final manner, esp. After much hesitation. Once (or every once) in a while from time to time. Once or twice a few times. Once upon a time at some unspecified time in the past. [originally genitive of *one]
One|wʌn|—adj.|1 single and integral in number. 2 (with a noun implied) a single person or thing of the kind expressed or implied (one of the best; a nasty one). 3 particular but undefined, esp. As contrasted with another (that is one view; one night last week). 4 only such (the one man who can do it). 5 forming a unity (one and undivided). 6 identical; the same (of one opinion). —n. 1 a lowest cardinal number. B thing numbered with it. 2 unity; a unit (one is half of two; came in ones and twos).
One-another-|ˌwʌn əˈnʌð·ər|pron. Each the other or others (as a formula of reciprocity: love one another)|.
Onion|ˈʌn·jən|n.|Vegetable with an edible bulb of a pungent smell and flavour.  oniony adj. [latin unio -onis]
Online|ˌɔnˈlɑɪn|computing|—adj. Directly connected, so that a computer immediately receives an input from or sends an output to a peripheral process etc.; carried out while so connected or under direct computer control. —adv. With the processing of data carried out simultaneously with its production; while connected to a computer; under direct computer control.
Only|ˈoʊn·li|—adv.|1 solely, merely, exclusively; and no one or nothing more besides (needed six only; is only a child). 2 no longer ago than (saw them only yesterday). 3 not until (arrives only on tuesday). 4 with no better result than (hurried home only to find her gone). —attrib. Adj. 1 existing alone of its or their kind (their only son). 2 best or alone worth considering (the only place to eat). —conj. Colloq. Except that; but (i would go, only i feel ill). [old english: related to *one]
On|ɔn|—prep.|1 (so as to be) supported by, attached to, covering, or enclosing (sat on a chair; stuck on the wall; rings on her fingers; leaned on his elbow). 2 carried with; about the person of (have you a pen on you?). 3 (of time) exactly at; during (on 29 may; on the hour; on schedule; closed on tuesday). 4 immediately after or before (i saw them on my return). 5 as a result of (on further examination).
Onto|ˈɔn·tu|prep.|= on to.
Open|ˈoʊ·pən|—adj.|1 not closed, locked, or blocked up; allowing access. 2 unenclosed, unconfined, unobstructed (the open road; open views). 3 a uncovered, bare, exposed (open drain; open wound). B (of a goal etc.) Unprotected, undefended. 4 undisguised, public, manifest (open hostilities). 5 expanded, unfolded, or spread out (had the map open on the table). 6 (of a fabric) not close; with gaps. 7 a frank and communicative. B open-minded. 8 a accessible to visitors or customers; ready for business. B (of a meeting) admitting all, not restricted to members etc. 9 (of a race, competition, scholarship, etc.) Unrestricted as to who may compete. 10 (foll. By to) a willing to receive (is open to offers). B (of a choice, offer, or opportunity) available (three courses open to us). C vulnerable to, allowing of (open to abuse; open to doubt). 11 (of a return ticket) not restricted as to the day of travel. —v. 1 make or become open or more open. 2 (foll. By into, on to, etc.) (of a door, room, etc.) Give access as specified (opened on to a patio). 3 a start, establish, or set going (a business, activity, etc.) (opened a new shop; opened fire). B start (conference opens today). 4 (often foll. By with) start; begin speaking, writing, etc. (show opens with a song; he opened with a joke). 5 ceremonially declare (a building etc.) In use. —n. 1 (prec. By the) a open space, country, or air. B public notice; general attention (esp. Into the open). 2 open championship or competition etc.  open a person's eyes enlighten a person. Open out 1 unfold. 2 develop, expand. 3 become communicative. Open up 1 unlock (premises). 2 make accessible. 3 reveal; bring to notice. 4 accelerate. 5 begin shooting or sounding.  openness n. [old english]
Opening|ˈoʊ·pə·nɪŋ|—n.|1 aperture or gap. 2 opportunity. 3 beginning; initial part. —attrib. Adj. Initial, first (opening remarks).
Openly|ˈoʊ·pən·li|adv.|1 frankly. 2 publicly.
Operate|ˈɑp·əˌreɪt|v. (-ting)|1 work, control. 2 be in action; function. 3 a perform a surgical operation. B conduct a military etc. Action. C be active in business etc. 4 bring about. [latin operor work: related to *opus]
Operation|ˌɑ·pəˈreɪ·ʃən|n.|1 action, scope, or method of working or operating. 2 active process. 3 piece of work, esp. One in a series (begin operations). 4 act of surgery on a patient. 5 military manoeuvre. 6 financial transaction. 7 state of functioning (in operation). 8 subjection of a number etc. To a process affecting its value or form, e.g. Multiplication. [latin: related to *operate]
Opinion|əˈpɪn·jən|n.|1 unproven belief. 2 view held as probable. 3 what one thinks about something. 4 piece of professional advice (a second opinion). 5 estimation (low opinion of). [latin: related to *opine]
Opponent|əˈpoʊ·nənt|n.|Person who opposes. [latin oppono opposit- set against]
Opportunity|ˌɑ·pərˈtu·nə·t̬i|n. (pl. -ies)|favourable chance or opening offered by circumstances.
Oppose|əˈpoʊz|v. (-sing)|1 set oneself against; resist; argue or compete against. 2 (foll. By to) place in opposition or contrast.  as opposed to in contrast with.  opposer n. [latin: related to *opponent]
Opposite|ˈɑ·pə·zɪt|—adj.|1 facing, on the other side (opposite page; the house opposite). 2 (often foll. By to, from) contrary; diametrically different (opposite opinion). —n. Opposite thing, person, or term. —adv. Facing, on the other side (lives opposite). —prep. 1 facing (sat opposite me). 2 in a complementary role to (another actor etc.).
Opposition|ˌɑ·pəˈzɪʃ·ən|n.|1 resistance, antagonism. 2 being hostile or in conflict or disagreement. 3 contrast, antithesis. 4 a group or party of opponents or competitors. B (the opposition) chief parliamentary party opposed to that in office. 5 act of placing opposite. 6 diametrically opposite position of two celestial bodies. [latin: related to *position]
Option|ˈɑp·ʃən|n.|1 a choosing; choice. B thing that is or may be chosen. 2 liberty to choose. 3 right to buy or sell at a specified price within a set time.  keep (or leave) one's options open not commit oneself. [latin: related to *opt]
Orange|ˈɔr·ɪndʒ|—n.|1 a roundish reddish-yellow juicy citrus fruit. B tree bearing this. 2 its colour. —adj. Orange-coloured. [arabic naranj]
Order|ˈɔr·dər|—n.|1 a condition in which every part, unit, etc. Is in its right place; tidiness. B specified sequence, succession, etc. (alphabetical order; the order of events). 2 authoritative command, direction, instruction, etc. 3 state of obedience to law, authority, etc. 4 a direction to supply or pay something. B goods etc. To be supplied. 5 social class; its members (the lower orders). 6 kind; sort (talents of a high order). 7 constitution or nature of the world, society, etc. (the moral order; the order of things). 8 taxonomic rank below a class and above a family. 9 religious fraternity with a common rule of life. 10 grade of the christian ministry. 11 any of the five classical styles of architecture (doric order). 12 a company of persons distinguished by a particular honour (order of the garter). B insignia worn by its members. 13 eccl. The stated form of divine service (the order of confirmation). 14 system of rules or procedure (at meetings etc.) (point of order). —v. 1 command; bid; prescribe. 2 command or direct (a person) to a specified destination (ordered them home). 3 direct a waiter, tradesman, etc. To supply (ordered dinner; ordered a new suit). 4 (often as ordered adj.) Put in order; regulate (an ordered life). 5 (of god, fate, etc.) Ordain.  in (or out of) order 1 in the correct (or incorrect) sequence or position. 2 fit (or not fit) for use. 3 according (or not according) to the rules at a meeting etc. In order that with the intention; so that. In order to with the purpose of doing; with a view to. Of (or in) the order of approximately. On order ordered but not yet received. Order about command officiously. To order as specified by the customer. [latin ordo ordin- row, command, etc.]
Ordinary|ˈɔr·dənˌer·i|—adj.|1 normal, usual. 2 commonplace, unexceptional. —n. (pl. -ies) rc ch. 1 parts of a service that do not vary from day to day. 2 rule or book laying down the order of service.  in the ordinary way in normal circumstances. Out of the ordinary unusual.  ordinarily adv. Ordinariness n. [latin: related to *order]
Organization|ˌɔr·ɡə·nəˈzeɪ·ʃən|n. (also -isation)|1 organizing or being organized. 2 organized body, system, or society.  organizational adj.
Organize|ˈɔr·ɡəˌnɑɪz|v. (also -ise)|(-zing or -sing) 1 a give an orderly structure to, systematize. B make arrangements for (a person or oneself). 2 initiate, arrange for. 3 (often absol.) A enlist (a person or group) in a trade union, political party, etc. B form (a trade union etc.). 4 (esp. As organized adj.) Make organic; make into living tissue.  organizer n. [latin: related to *organ]
